,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
1465,,11/9/1903,, ,Broadway,Revival Production,,,Unknown,The Bells,Play, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1466,,10/19/1903,, ,Broadway,,,,Unknown,The Best of Friends,, Academy of Music,"         Academy of Music (New York, NY) E. 14th St. and Irving Place "
1467,4/11/1903,2/26/1903,, ,Broadway,Original Production Production,,,Unknown,The Big Little Princess,Musical, Weber and Fields' Music Hall,"         Weber and Fields' Music Hall (New York, NY) 216 W. 44th St. "
1468,,1/12/1903,, ,Broadway,Original Production Production,,,Unknown,The Bird in the Cage,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 1239 Broadway "
1469,,3/2/1903,, ,Broadway,Original Production Production,,,Unknown,The Bishop's Move,Play, Manhattan Theatre,"         Mrs. Osborn's Playhouse (New York, NY) 44th St., near 5th Ave. "
1470,,6/8/1903,,1,Broadway,Original Production Production,,,Unknown,The Blonde in Black,Musical, Knickerbocker Theatre,"         Knickerbocker Theatre (New York, NY) 1396 Broadway and 39th St. "
1471,,2/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Bold Sojer Boy,Play, Haverly's 14th Street Theatre,"         Haverly's 14th Street Theatre (New York, NY) 107 W. 14th St. (Sixth Ave) "
1472,,8/31/1903,, ,Broadway,Original Production Production,,,Unknown,The Charity Nurse,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1473,,4/20/1903,, ,Broadway,Original Production Production,,,Unknown,The Child Bride,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1474,,1/19/1903,, ,Broadway,Original Production Production,,,Unknown,The Consul,Play, Princess Theatre,"         Princess Theatre (New York, NY) 29th St. (Broadway) "
1475,6/4/1904,11/24/1903,, ,Broadway,Original Production Production,,,Unknown,The County Chairman,Play, Chickering Hall,"         Chickering Hall (New York, NY) 18th St. (5th Ave.) "
1476,,3/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Dangers of Paris,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1477,,6/22/1903,,1,Broadway,,,,Unknown,The Darling of the Gallery Gods,Musical, Crystal Gardens,"         Crystal Gardens (New York, NY) (address unknown) "
1478,,9/16/1903,, ,Broadway,,,,Unknown,The Darling of the Gods,, The Old Belasco Theatre,"         The Old Belasco Theatre (New York, NY) 207 W. 42nd "
1479,,6/22/1903,,1,Broadway,Original Production Production,,,Repertory (Limited Run),The Dress Parade,Revue, Crystal Gardens,"         Crystal Gardens (New York, NY) (address unknown) "
1480,,3/23/1903,, ,Broadway,Original Production Production,,,Unknown,The Earl of Pawtucket,Play, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1481,,8/29/1903,, ,Broadway,Original Production Production,,,Unknown,The Evil That Men Do,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1482,,10/5/1903,,1,Broadway,Original Production Production,,,Unknown,The Fisher Maiden,Musical, Victoria Theatre,"         Victoria Theatre (Dayton, OH, ) 138 N. Main St. Dayton, OH, "
1483,,2/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Frisky Mrs. Johnson,Play, Princess Theatre,"         Princess Theatre (New York, NY) 29th St. (Broadway) "
1484,,5/13/1903,,1,Broadway,,,,Unknown,The Gay Musician,Musical, Wallack's Theatre,"         Wallack's Theatre (New York, NY) 844 Broadway "
1485,1/2/1903,12/14/1903,, ,Broadway,Original Production Production,,,Unknown,The Girl from Dixie,Musical, Hoyt's Theatre,"         Hoyt's Theatre (New York, NY) 24th St. (5th and Madison) "
1486,,11/2/1903,,1,Broadway,Original Production Production,,,Unknown,The Girl from Kay's,Musical, Herald Square Theatre,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1487,,9/14/1903,,1,Broadway,Original Production Production,,,Unknown,The Jersey Lily,Musical, Victoria Theatre,"         Victoria Theatre (Dayton, OH, ) 138 N. Main St. Dayton, OH, "
1488,,2/16/1903,,1,Broadway,Original Production Production,,,Unknown,The Jewel of Asia,Musical, Criterion Theatre,"         Criterion Theatre (London, ) Piccadilly Circus London, "
1489,,6/15/1903,,1,Broadway,Original Production Production,,,Unknown,The Knickerbocker Girl,Musical, Herald Square Theatre,"         Herald Square Theatre (New York, NY) 1331 Broadway (29 W. 35th St.) "
1490,,11/30/1903,, ,Broadway,Original Production Production,,,Unknown,The Light of Other Days,Play, Haverly's 14th Street Theatre,"         Haverly's 14th Street Theatre (New York, NY) 107 W. 14th St. (Sixth Ave) "
1491,,11/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Light That Failed,Play, Knickerbocker Theatre,"         Knickerbocker Theatre (New York, NY) 1396 Broadway and 39th St. "
1492,,5/18/1903,, ,Broadway,Original Production Production,,,Unknown,The Little Church Around the Corner,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1493,,12/1/1903,, ,Broadway,Original Production Production,,,Unknown,The Little Princess,Play, Hoyt's Theatre,"         Hoyt's Theatre (New York, NY) 24th St. (5th and Madison) "
1494,,1/14/1903,, ,Broadway,Original Production Production,,,Unknown,The Little Princess,Play, Criterion Center Stage Right,"         Savoy Theatre (New York, NY) 112 W. 34th St. "
1495,,9/16/1903,, ,Broadway,Original Production Production,,,Unknown,The Man from Blankley's,Play, Criterion Center Stage Right,"         Criterion Center Stage Right (New York, NY) 1530 Broadway at 45th St. "
1496,,11/30/1903,, ,Broadway,Original Production Production,,,Unknown,The Marriage of Kitty,Play, Hudson Theatre,"         Hudson Theatre (Broadway) (New York, NY) 141 W. 44th St. "
1497,,5/25/1903,, ,Broadway,Original Production Production,,,Unknown,The Merchant of Venice,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1498,,11/9/1903,, ,Broadway,Revival Production,,,Unknown,The Merchant of Venice,Play, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1499,,4/6/1903,, ,Broadway,Original Production Production,,,Unknown,The Minister's Daughters,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1500,,5/25/1903,,1,Broadway,,,,Unknown,The Mocking Bird,Musical, Bijou Theatre,"         Bijou Theatre (New York, NY) 1239 Broadway "
1501,,4/20/1903,, ,Broadway,Original Production Production,,,Unknown,The Mummy and the Humming Bird,Play, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
1502,,11/2/1903,,1,Broadway,Original Production Production,,,Unknown,The Office Boy,Musical, Victoria Theatre,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1503,,12/29/1903,, ,Broadway,Original Production Production,,,Unknown,The Other Girl,Play, Criterion Center Stage Right,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
1504,,4/14/1903,, ,Broadway,Original Production Production,,,Unknown,The Point of View,Play, Mrs. Osborn's Playhouse,"         Mrs. Osborn's Playhouse (New York, NY) 44th St., near 5th Ave. "
1505,,11/10/1903,, ,Broadway,,,,Unknown,The Pretty Sister of Jose,, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
1506,7/18/1903,3/17/1903,,1,Broadway,Original Production Production,,,Open Run,The Prince of Pilsen,Musical, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1507,,10/12/1903,, ,Broadway,,,,Unknown,The Proud Prince,, Herald Square Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
1508,,2/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Queen of the Highway,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1509,,12/7/1903,, ,Broadway,,,,Unknown,The Queen of the White Slaves,, Grand Opera House,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1510,,9/7/1903,,1,Broadway,Original Production Production,,,Unknown,The Rogers Brothers in London,Musical, Knickerbocker Theatre,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1511,,5/11/1903,,1,Broadway,Original Production Production,,,Unknown,The Runaways,Musical, Casino Theatre,"         Casino Theatre (New York, NY) 1404 Broadway (W. 39th) "
1512,,12/21/1903,, ,Broadway,Original Production Production,,,Unknown,The Sacrament of Judas,Play, Princess Theatre,"         Princess Theatre (New York, NY) 29th St. (Broadway) "
1513,,1/12/1903,, ,Broadway,Original Production Production,,,Unknown,The Scales of Justice,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1514,,11/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Sign of the Four,Play, West End Theatre,"         West End Theatre (New York, NY) 263 W. 86th St. "
1515,,10/5/1903,, ,Broadway,,,,Unknown,The Spenders,, Savoy Theatre,"         Savoy Theatre (New York, NY) 112 W. 34th St. "
1516,,4/13/1903,, ,Broadway,Original Production Production,,,Unknown,The Starbucks,Play, Daly's Theatre,"         Daly's Theatre (New York, NY) 1221 Broadway (30th St.) "
1517,,3/23/1903,, ,Broadway,Original Production Production,,,Unknown,The Suburban,Play, Academy of Music,"         Academy of Music (New York, NY) E. 14th St. and Irving Place "
1518,,3/30/1903,, ,Broadway,Original Production Production,,,Unknown,The Taming of Helen,Play, Savoy Theatre,"         Savoy Theatre (New York, NY) 112 W. 34th St. "
1519,,1/13/1903,, ,Broadway,Original Production Production,,,Unknown,The Unforeseen,Play, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
1520,,5/4/1903,, ,Broadway,,,,Unknown,The Vinegar Buyer,, Savoy Theatre,"         Savoy Theatre (New York, NY) 112 W. 34th St. "
1521,,10/12/1903,, ,Broadway,Original Production Production,,,Unknown,The Wayward Son,Play, Grand Opera House,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1522,,12/2/1903,, ,Broadway,Original Production Production,,,Unknown,The Whitewashing of Julia,Play, Garrick Theatre,"         Garrick Theatre (New York, NY) 67 W. 35th St. "
1523,,1/20/1903,,1,Broadway,Original Production Production,,,Open Run,The Wizard of Oz,Musical, Majestic Theatre,"         Majestic Theatre (Broadway) (New York, NY) 245 West 44th St. "
1524,,11/9/1903,, ,Broadway,Original Production Production,,,Unknown,The Worst Woman in London,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1525,,9/1/1903,,1,Broadway,Original Production Production,,,Unknown,Three Little Maids,Musical, Daly's Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1526,,9/28/1903,, ,Broadway,,,,Unknown,Through Fire and Water,, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1527,,9/14/1903,, ,Broadway,,,,Unknown,Ulysses,, Garden Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1528,11/28/1903,9/14/1903,, ,Broadway,Original Production Production,,,Unknown,Under Cover,Play, Murray Hill Theatre,"         Murray Hill Theatre (New York, NY) Lexington Ave. near E.42nd St. "
1529,,8/17/1903,, ,Broadway,,,,Unknown,Vivian's Papas,, Garrick Theatre,"         Garrick Theatre (New York, NY) 67 W. 35th St. "
1530,,11/9/1903,, ,Broadway,Revival Production,,,Unknown,Waterloo,Play, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
1531,,12/14/1903,, ,Broadway,Revival Production,,,Unknown,Way Down East,Play, Academy of Music,"         Academy of Music (New York, NY) E. 14th St. and Irving Place "
1532,,9/14/1903,, ,Broadway,Original Production Production,,,Unknown,Wedded and Parted,Play, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1533,,12/1/1903,, ,Broadway,Original Production Production,,,Unknown,What's the Matter with Susan?,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 1239 Broadway "
1534,,5/11/1903,, ,Broadway,Original Production Production,,,Unknown,Who Is Brown?,Play, Fifth Avenue Theatre,"         Fifth Avenue Theatre (New York, NY) 31 W. 28th St. (Broadway) "
1535,,9/24/1903,,1,Broadway,,,,Unknown,Whoop-Dee-Doo,Musical, Weber and Fields' Music Hall,"         Weber and Fields' Music Hall (New York, NY) 216 W. 44th St. "
1536,,1/26/1903,, ,Broadway,Original Production Production,,,Unknown,Why Women Sin,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1537,10/10/1903,10/5/1903,, ,Broadway,Original Production Production,,,Unknown,Widow Dooley's Dream,Musical, Grand Opera House,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1538,10/10/1903,12/1/1903,,1,Broadway,Original Production Production,,,Unknown,Winsome Winnie,Musical, Casino Theatre,"         Casino Theatre (New York, NY) 1404 Broadway (W. 39th) "
1539,10/10/1903,1/19/1903,,1,Broadway,Original Production Production,,,Unknown,Zig-Zag Alley,Musical, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1540,12/27/1902,9/22/1902,,1,Broadway,Original Production Production,,,Unknown,A Country Girl,Musical, Daly's Theatre,"         Daly's Theatre (London, ) Cranbourn Street, Leicester Square London, "
1541,,12/22/1902,, ,Broadway,Original Production Production,,,Unknown,A Desperate Chance,Play, Grand Opera House,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1542,5/21/1902,5/21/1902,, ,Broadway,Revival Production,,,Unknown,A Doll's House,Play, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1543,5/30/1902,5/30/1902,, ,Broadway,Revival Production,,,Unknown,A Doll's House,Play, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1544,,11/24/1902,, ,Broadway,Original Production Production,,,Unknown,A Kentucky Feud,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1545,,3/29/1902,, ,Broadway,Original Production Production,,,Unknown,A Modern Magdalen,, Bijou Theatre,"         Bijou Theatre (New York, NY) 1239 Broadway "
1546,,12/15/1902,, ,Broadway,Original Production Production,,,Unknown,A Remarkable Case,, American Theatre,"         American Theatre (New York, NY) 260 West 42nd Street "
1547,,9/29/1902,, ,Broadway,Original Production Production,,,Unknown,A Rose o' Plymouth-town,, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1548,,3/24/1902,,1,Broadway,Original Production Production,,,Unknown,A Trip to Buffalo,Musical, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1549,,12/2/1902,, ,Broadway,Revival Production,,,Unknown,All For Her,Play, Garden Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1550,,1/1/1902,,1,Broadway,Original Production Production,,,Unknown,Alphonse and Gaston,Musical,,
1551,,11/10/1902,, ,Broadway,Original Production Production,,,Unknown,Among Those Present,Play, Garden Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1552,,1/20/1902,, ,Broadway,Original Production Production,,,Unknown,An American Gentleman,Play, Star Theatre,"         Star Theatre (New York, NY) 844 Broadway "
1553,,10/20/1902,, ,Broadway,Original Production Production,,,Unknown,An American Invasion,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 1239 Broadway "
1554,,2/27/1902,, ,Broadway,Revival Production,,,Unknown,As You Like It,Play, Theatre Republic,"         Theatre Republic (New York, NY) 207 W. 42nd "
1555,,5/12/1902,, ,Broadway,Original Production Production,,,Unknown,At The Old Cross Roads,Play, Grand Opera House,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1556,,11/24/1902,, ,Broadway,Original Production Production,,,Unknown,Audrey,Play, Hoyt's Theatre,"         Hoyt's Theatre (New York, NY) 24th St. (5th and Madison) "
1557,,9/16/1902,, ,Broadway,Original Production Production,,,Unknown,Aunt Jeannie,Play, Garden Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1558,,1/13/1902,, ,Broadway,Original Production Production,,,Unknown,Beyond Human Power,Play, Theatre Republic,"         Theatre Republic (New York, NY) 207 W. 42nd "
1559,,9/8/1902,, ,Broadway,Original Production Production,,,Unknown,Captain Molly,Play, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1560,,12/2/1902,, ,Broadway,Revival Production,,,Unknown,David Garrick,Play, Garden Theatre,"         Garden Theatre (New York, NY) 61 Madison Avenue "
1561,,9/8/1902,, ,Broadway,Revival Production,,,Unknown,David Harum,Play, Criterion Center Stage Right,"         Criterion Center Stage Right (New York, NY) 1530 Broadway at 45th St. "
1562,,5/26/1902,, ,Broadway,Revival Production,,,Unknown,Divorcons,Play, Manhattan Theatre,"         Manhattan Theatre (New York, NY) 102 W. 33rd St. "
1563,,1/27/1902,,1,Broadway,Original Production Production,,,Unknown,Dolly Varden,Musical, Herald Square Theatre,"         Grand Opera House (New York, NY) 8th Ave. & 23rd St. "
1564,,9/22/1902,,1,Broadway,Original Production Production,,,Unknown,Dolly Varden,Musical, Hammerstein's Victoria Theatre,"         Hammerstein's Victoria Theatre (New York, NY) 201 West 42nd Street "
